"Year","Code","HDI","Arms.Imports","Arms.Exports","Imports","Exports","FDI","Fin.Diplomacy","IGO.Alignment","UN.Agreement","Polity","GDP","Resources"
"2009","AUS",0.921,NA,0,39438780145,20645566954,1.099e+10,NA,0.788732394366197,0.6,10,1014835716679.06,5.038693901
"2010","AUS",0.923,NA,0,61105168266,27220263744,4.97e+09,NA,0.802816901408451,0.655172413793103,10,1299463076448.8,8.076665268
"2011","AUS",0.926,NA,0,82667477335,33910012731,1.038e+10,NA,0.816901408450704,0.621052631578947,10,1546688928146.03,8.675037506
"2012","AUS",0.93,NA,0,84568208584,37734919542,9.23e+09,NA,0.816901408450704,0.627906976744186,10,1590707559042.66,5.362241687
"2013","AUS",0.929,NA,0,98954088026,37554163210,8.87e+09,NA,0.845070422535211,0.53125,10,1543216347504.33,5.311125253
"2014","AUS",0.931,NA,0,97630887218,39145950360,1.006e+10,NA,0.816901408450704,0.525641025641026,10,1464444524637.89,4.740528521
"2015","AUS",0.933,NA,0,73509970806,40306508770,1.143e+10,NA,NA,0.548611111111111,10,1247634399290.87,3.275622652
"2016","AUS",0.935,NA,0,70895012700,37282496549,8.15e+09,NA,NA,0.564655172413793,10,1310104586643.47,4.057301272
"2017","AUS",0.937,NA,0,95009120929,41438227660,1.042e+10,NA,NA,0.59504132231405,10,1416783718751.01,5.060707842
"2018","AUS",0.941,NA,0,105810855895,47330059327,7.04e+09,NA,NA,0.494565217391304,10,1458952688944.22,5.474623652
"2019","AUS",0.941,NA,0,121289663171,48229553588,4.28e+09,NA,NA,0.488636363636364,NA,1380207832898.73,5.812376793
"2020","AUS",0.947,NA,0,117693742899,53468167172,4.3e+09,NA,NA,0.531914893617021,NA,1423472702120.63,5.918441749
"2021","AUS",0.951,NA,2,NA,NA,1.28e+09,NA,NA,0.493506493506494,NA,NA,NA
"2000","AUT",0.871,NA,NA,472350954,308831747,NA,NA,0.676056338028169,0.713333333333333,10,196799627787.277,0.155321533
"2001","AUT",0.876,NA,NA,662051931,353629288,NA,NA,0.704225352112676,0.719512195121951,10,197336113323.371,0.160755557
"2002","AUT",0.879,NA,NA,892917501,481423932,NA,NA,0.690140845070423,0.658415841584158,10,213387477628.538,0.161825581
"2003","AUT",0.881,NA,NA,1104791175,673846131,NA,NA,0.690140845070423,0.714285714285714,10,261685687440.571,0.156443563
"2004","AUT",0.886,NA,NA,1509821978,780601171,NA,NA,0.676056338028169,0.694117647058824,10,300917298367.821,0.131827965
"2005","AUT",0.889,NA,NA,1609216299,883068254,0,NA,0.676056338028169,0.712121212121212,10,315966559717.455,0.150828216
"2006","AUT",0.893,NA,NA,2057363160,1048675630,0,NA,0.676056338028169,0.706422018348624,10,335981345830.777,0.195294189
"2007","AUT",0.896,NA,NA,2453309465,1552169764,0,NA,0.676056338028169,0.717391304347826,10,388671495782.792,0.222195385
"2008","AUT",0.898,NA,NA,3120815304,1769957801,0,NA,0.676056338028169,0.670212765957447,10,430310227057.437,0.251596483
"2009","AUT",0.898,NA,NA,3405645433,1428189833,1.4e+08,NA,0.690140845070423,0.705882352941177,10,400148193470.571,0.169268159
"2010","AUT",0.902,NA,NA,4229254595,1854332606,0,NA,0.690140845070423,0.735632183908046,10,391892746544.69,0.225792608
"2011","AUT",0.905,NA,NA,4760979939,2226818600,1.4e+08,NA,0.690140845070423,0.689473684210526,10,431120310088.82,0.271599608
"2012","AUT",0.906,NA,NA,4723751732,2040341980,0,NA,0.690140845070423,0.720930232558139,10,409425234155.263,0.254274196
"2013","AUT",0.905,NA,NA,5030350258,2037526821,0,NA,0.704225352112676,0.6875,10,430068712971.867,0.224162919
"2014","AUT",0.909,NA,NA,5851704190,2396212239,0,NA,0.676056338028169,0.668831168831169,10,441996131736.508,0.188597857
"2015","AUT",0.91,NA,NA,4968031497,2497728917,0,NA,NA,0.645833333333333,10,381817565893.574,0.134762918
"2016","AUT",0.915,NA,NA,5026543805,2240082602,0,NA,NA,0.637931034482759,10,395568644341.038,0.112235849
"2017","AUT",0.916,NA,NA,5865911150,2527128524,2.3e+08,NA,NA,0.599173553719008,10,417261151844.977,0.127694328
"2018","AUT",0.917,NA,NA,6923240152,2827536774,0,NA,NA,0.650537634408602,10,455168151938.941,0.144713201
"2019","AUT",0.919,NA,NA,7623297148,3047771143,0,NA,NA,0.629213483146067,NA,445011872704.47,0.113911596
"2020","AUT",0.913,NA,NA,6639807037,3406365736,0,NA,NA,0.638297872340426,NA,433258467676.515,0.088677299
"2021","AUT",0.916,NA,NA,NA,NA,0,NA,NA,0.623376623376623,NA,NA,NA
"2000","AZE",0.622,NA,NA,3979866,2187954,NA,0,0.408450704225352,0.888888888888889,-7,5272617196.04517,33.8610987
"2001","AZE",0.632,NA,NA,4276387,10766979,NA,0,0.422535211267606,0.927536231884058,-7,5707618246.56848,27.16155533
"2002","AZE",0.642,NA,NA,1454972,94027538,NA,604082.219292344,0.422535211267606,0.878787878787879,-7,6236086669.17539,25.49161853
"2003","AZE",0.651,NA,NA,34668849,203489199,NA,0,0.422535211267606,0.935294117647059,-7,7276413079.11451,25.82585191
"2004","AZE",0.659,NA,NA,40209403,143736294,NA,1208178.10934334,0.436619718309859,0.935897435897436,-7,8680410157.5717,28.34325926
"2005","AZE",0.672,NA,NA,24400916,233645650,0,1830682.30968964,0.450704225352113,0.914893617021277,-7,13245421880.834,37.74526235
"2006","AZE",0.692,NA,NA,22018798,346671647,0,0,0.464788732394366,0.931578947368421,-7,20981929497.6188,42.12490613
"2007","AZE",0.706,NA,NA,1442213,475174960,2.1e+08,0,0.464788732394366,0.933734939759036,-7,33049426816.4448,39.10704923
"2008","AZE",0.716,NA,NA,114863737,686098458,4.4e+08,0,0.47887323943662,0.923076923076923,-7,48851318825.7152,41.29627682
"2009","AZE",0.722,NA,NA,128316641,553288806,0,0,0.47887323943662,0.934210526315789,-7,44292408816.638,28.62214772
"2010","AZE",0.727,NA,NA,86547383,846157246,0,0,0.47887323943662,0.914634146341463,-7,52905998878.7143,32.13909403
"2011","AZE",0.729,NA,NA,193720359,892618568,1e+08,0,0.47887323943662,0.920731707317073,-7,65952763948.839,35.15209726
"2012","AZE",0.734,NA,NA,214161731,1069827220,0,0,0.47887323943662,0.906666666666667,-7,69679913509.9091,31.27567364
"2013","AZE",0.741,NA,NA,233583286,868568350,0,0,0.492957746478873,0.923728813559322,-7,74160553008.7311,26.93279703
"2014","AZE",0.745,NA,NA,297062697,645252818,0,4868938.15167335,0.492957746478873,0.91304347826087,-7,75239737488.8044,22.91354351
"2015","AZE",0.748,NA,NA,222904058,439145357,0,538770000,NA,0.867647058823529,-7,53076244754.5037,14.5219617
"2016","AZE",0.75,NA,NA,412081779,345883254,0,14100000,NA,0.830097087378641,-7,37867007022.7844,15.33207677
"2017","AZE",0.753,NA,NA,577453747,386971460,0,24771498.9262409,NA,0.828828828828829,-7,40866632047.8414,20.97163339
"2018","AZE",0.757,NA,NA,382017889,515927900,1.17e+09,NA,NA,0.869318181818182,-7,47112479289.4186,29.35462409
"2019","AZE",0.761,NA,NA,869232294,616391737,2.7e+08,NA,NA,0.888235294117647,NA,48174235294.1176,25.48160194
"2020","AZE",0.73,NA,NA,698779881,617867330,0,NA,NA,0.861111111111111,NA,42607176470.5882,18.80175323
"2021","AZE",0.745,NA,NA,NA,NA,0,NA,NA,0.891304347826087,NA,NA,NA
"2000","BHS",0.799,NA,0,35,7684788,NA,0,NA,NA,NA,8076500000,0.006546234
"2001","BHS",0.801,NA,0,21600,34766753,NA,0,NA,NA,NA,8317800000,0.006725527
"2002","BHS",0.804,NA,0,58480,62868502,NA,0,NA,NA,NA,8881200000,0.008027619
"2003","BHS",0.805,NA,0,781415,121724180,NA,0,NA,NA,NA,8870100000,0.007119133
"2004","BHS",0.807,NA,0,694840,98686405,NA,26679918.4055536,NA,NA,NA,9055300000,0.006320852
"2005","BHS",0.811,NA,0,188349,155449672,0,50000,NA,NA,NA,9836200000,0.006186466
"2006","BHS",0.813,NA,0,68018,164526644,0,4079576.68529093,NA,NA,NA,10167300000,0.007401859
"2007","BHS",0.812,NA,0,18118651,162740603,0,0,NA,NA,NA,10618300000,0.007864169
"2008","BHS",0.812,NA,0,608514,385338947,0,0,NA,NA,NA,1.0526e+10,0.008815082
"2009","BHS",0.81,NA,0,148317,422538013,1e+08,0,NA,NA,NA,9.982e+09,0.008625399
"2010","BHS",0.812,NA,0,153066,627810492,0,2504364763.3217,NA,NA,NA,10095800000,0.015294778
"2011","BHS",0.812,NA,0,62901399,550136746,0,30000,NA,NA,NA,10070400000,0.013281663
"2012","BHS",0.815,NA,0,116884947,592077376,0,40769555.5546592,NA,NA,NA,10720496826,0.012326209
"2013","BHS",0.816,NA,0,76523,336710225,0,0,NA,NA,NA,10494615186,0.014628204
"2014","BHS",0.82,NA,0,188072,742872954,0,1075000,NA,NA,NA,11142946352,0.017675425
"2015","BHS",0.82,NA,0,24365188,1585371870,2.5e+08,149553.914807016,NA,NA,NA,11890632576,0.014228497
"2016","BHS",0.823,NA,0,51602909,359494100,0,74221,NA,NA,NA,11992585733,0.017200016
"2017","BHS",0.825,NA,0,21008615,278492711,0,50000,NA,NA,NA,12359749424,0.017266867
"2018","BHS",0.827,NA,0,12876510,480030354,0,NA,NA,NA,NA,12837849402,0.01311646
"2019","BHS",0.816,NA,0,78589114,355470072,0,NA,NA,NA,NA,13164429143,0.012459496
"2020","BHS",0.815,NA,0,72928310,277829866,0,NA,NA,NA,NA,9907503061,0.017921463
"2021","BHS",0.812,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA
"2000","BHR",0.798,NA,0,72105913,49008058,NA,NA,0.394366197183099,0.953333333333333,-9,9062906941.48936,21.21276993
"2001","BHR",0.804,NA,0,77676897,52087356,NA,NA,0.422535211267606,0.9625,-8,8976207763.29787,18.12337489
"2002","BHR",0.804,NA,0,51758457,57918149,NA,NA,0.408450704225352,0.93298969072165,-7,9593509106.38298,16.98570073
"2003","BHR",0.806,NA,0,52130102,83152879,NA,NA,0.422535211267606,0.949438202247191,-7,11074822140.9574,17.31297934
"2004","BHR",0.804,NA,0,92395996,120569665,NA,NA,0.422535211267606,0.939024390243902,-7,13150166877.6596,18.72137123
"2005","BHR",0.803,NA,0,68939617,186998642,0,NA,0.422535211267606,0.93298969072165,-7,15968726805.8511,23.04004148
"2006","BHR",0.804,NA,0,64815227,283918955,0,NA,0.422535211267606,0.931192660550459,-7,18504758606.383,23.73897413
"2007","BHR",0.807,NA,0,102446323,385984820,0,NA,0.422535211267606,0.940217391304348,-7,21730012433.5106,22.06552283
"2008","BHR",0.808,NA,0,131316949,655076764,0,NA,0.450704225352113,0.904255319148936,-7,25710874406.9149,24.75191745
"2009","BHR",0.806,NA,0,211236915,475314122,0,NA,0.464788732394366,0.909638554216867,-7,22938220337.766,17.47622557
"2010","BHR",0.808,NA,0,251912196,799503064,0,NA,0.464788732394366,0.954022988505747,-5,25713271276.5957,19.74543077
"2011","BHR",0.809,NA,0,325836051,880011827,0,NA,0.47887323943662,0.842105263157895,-8,28776609460.1064,27.0795088
"2012","BHR",0.817,NA,0,348345054,1202781555,0,NA,0.47887323943662,0.88953488372093,-10,30749332534.5745,23.93791749
"2013","BHR",0.824,NA,0,305180622,1238929155,0,NA,0.507042253521127,0.90625,-10,32539557497.3404,24.8392438
"2014","BHR",0.83,NA,0,183964392,1231781672,0,NA,0.492957746478873,0.92948717948718,-10,33387686170.2128,22.56536248
"2015","BHR",0.858,NA,0,111542810,1011846267,0,NA,NA,0.854166666666667,-10,31050638297.8723,12.24954726
"2016","BHR",0.865,NA,4,63722602,790491394,0,NA,NA,0.816239316239316,-10,32234974125,8.765337235
"2017","BHR",0.869,NA,0,123945740,902519415,0,NA,NA,0.804166666666667,-10,35473785361.7021,10.15692841
"2018","BHR",0.879,NA,0,150124723,1135521751,0,NA,NA,0.870967741935484,-10,37654023603.7234,13.03690801
"2019","BHR",0.882,NA,0,195330151,1484146634,1.42e+09,NA,NA,0.853932584269663,NA,38473717598.4043,11.31422834
"2020","BHR",0.877,NA,0,146309020,1120247091,0,NA,NA,0.840425531914894,NA,33903884595.7447,8.682726884
"2021","BHR",0.875,NA,0,NA,NA,0,NA,NA,0.837662337662338,NA,NA,NA
"2000","BGD",0.485,NA,11,18844712,899591799,NA,139712045.861794,0.619718309859155,0.921052631578947,6,45469586063.6087,0.5781924
"2001","BGD",0.492,NA,2,16699463,955154791,NA,319065000,0.647887323943662,0.939024390243902,6,45432923187.1939,0.62475005
"2002","BGD",0.499,NA,0,32358560,1066270705,NA,19330631.017355,0.647887323943662,0.910891089108911,6,47194755389.7181,0.758870103
"2003","BGD",0.505,NA,0,33392785,1334669027,NA,0,0.633802816901408,0.949438202247191,6,51690437358.2546,0.74482706
"2004","BGD",0.511,NA,7,57006736,1906268226,NA,945724.676540343,0.647887323943662,0.941176470588235,6,55949962465.9684,0.765082434
"2005","BGD",0.518,NA,1,78603114,2402740257,0,22607598.6349567,0.647887323943662,0.944444444444444,6,57628097480.8975,0.985276089
"2006","BGD",0.524,NA,184,98835268,3090402929,0,6271656.43890913,0.647887323943662,0.966981132075472,6,69971619881.4602,1.356007135
"2007","BGD",0.527,NA,67,114171063,3349758080,0,2329379.65757118,0.661971830985915,0.96195652173913,-6,79825872642.2371,1.18857823
"2008","BGD",0.53,NA,9,131909511,4556074057,0,102156661.260987,0.661971830985915,0.934782608695652,-6,91646940101.6279,1.106689659
"2009","BGD",0.541,NA,0,140721650,4441066871,1.7e+08,0,0.676056338028169,0.95,5,102126496495.704,1.158007341
"2010","BGD",0.553,NA,13,268875896,6789096629,6.5e+08,128749801.845697,0.690140845070423,0.96551724137931,5,114507797698.349,1.151906686
"2011","BGD",0.561,NA,81,449036340,7810657633,7.9e+08,305260109.092194,0.690140845070423,0.925531914893617,5,123506292446.367,1.641664961
"2012","BGD",0.572,NA,149,479727412,7970093212,8e+08,578620874.36802,0.71830985915493,0.912790697674419,5,128899307875.314,1.632411801
"2013","BGD",0.574,NA,485,602366367,9705086684,1.36e+09,573020048.32808,0.732394366197183,0.944444444444444,4,153504934846.809,1.165407416
"2014","BGD",0.583,NA,201,761107883,11782272267,1.9e+08,624549159.090317,0.71830985915493,0.948717948717949,1,173061569701.477,1.115607214
"2015","BGD",0.602,NA,450,816845185,13894707663,3.81e+09,399054011.316223,NA,0.866197183098592,1,194465981064.676,0.923666723
"2016","BGD",0.612,NA,262,869397551,14300635412,4.63e+09,3432745477.60791,NA,0.852173913043478,1,220315832054.343,0.586126104
"2017","BGD",0.622,NA,205,875144719,15169021003,6.4e+08,2439396986.13097,NA,0.764462809917355,1,245633488923.342,0.563197532
"2018","BGD",0.635,NA,92,984423113,17753058743,7.59e+09,NA,NA,0.876344086021505,-6,269627615528.366,0.599715199
"2019","BGD",0.644,NA,637,1036533766,17323286473,4.95e+09,NA,NA,0.865168539325843,NA,301051101805.73,0.412651566
"2020","BGD",0.655,NA,27,799754630,15075630650,1.85e+09,NA,NA,0.860215053763441,NA,329484193093.334,0.318967549
"2021","BGD",0.661,NA,15,NA,NA,1.31e+09,NA,NA,0.87012987012987,NA,NA,NA
"2000","BRB",0.756,NA,NA,13165,3043090,NA,0,NA,NA,NA,3152105872,0.399822398
"2001","BRB",0.756,NA,NA,57997,5413972,NA,0,NA,NA,NA,3147208318.5,0.25063434
"2002","BRB",0.76,NA,NA,127652,10235458,NA,0,NA,NA,NA,3200677486,0.208690648
"2003","BRB",0.765,NA,NA,44693,9172799,NA,1320000,NA,NA,NA,3306959447.5,0.235342655
"2004","BRB",0.77,NA,NA,241127,10376226,NA,0,NA,NA,NA,3548807711.5,0.287584943
"2005","BRB",0.776,NA,NA,210848,19206619,0,0,NA,NA,NA,3935512483,0.381049608
"2006","BRB",0.781,NA,NA,293775,75598603,0,0,NA,NA,NA,4217450000,0.448730344
"2007","BRB",0.786,NA,NA,1131438,34752064,0,0,NA,NA,NA,4.674e+09,0.377080678
"2008","BRB",0.789,NA,NA,1418197,27937429,0,143882.621494348,NA,NA,NA,4784950000,0.496597883
"2009","BRB",0.791,NA,NA,2232798,91554301,0,0,NA,NA,NA,4465650000,0.277383073
"2010","BRB",0.788,NA,NA,3807871,71357031,0,1e+05,NA,NA,NA,4529930000,0.38320514
"2011","BRB",0.784,NA,NA,6707895,143862602,0,1690000,NA,NA,NA,4657700000,0.564424064
"2012","BRB",0.787,NA,NA,10443038,96112409,0,0,NA,NA,NA,4610095000,0.561562632
"2013","BRB",0.787,NA,NA,12687985,70210206,0,28000,NA,NA,NA,4677250000,0.532195138
"2014","BRB",0.789,NA,NA,14802018,71455431,0,32459.5876778223,NA,NA,NA,4696345000,0.462755001
"2015","BRB",0.791,NA,NA,18829603,65197184,1.7e+08,192550000,NA,NA,NA,4715005000,0.195077776
"2016","BRB",0.794,NA,NA,18636375,72307642,0,9523500,NA,NA,NA,4829320000,0.142933943
"2017","BRB",0.796,NA,NA,24771159,107797967,3.2e+08,7741500,NA,NA,NA,4985965000,0.217743353
"2018","BRB",0.797,NA,NA,21274990,136730845,0,NA,NA,NA,NA,5122900000,0.321377221
"2019","BRB",0.799,NA,NA,20262968,156135079,0,NA,NA,NA,NA,5297950000,0.279179607
"2020","BRB",0.788,NA,NA,15162203,79095659,0,NA,NA,NA,NA,4439724483.5,0.221262259
"2021","BRB",0.79,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"2000","BLR",0.712,0,0,72506611,41116508,NA,603974.727580104,0.380281690140845,0.916666666666667,-7,10770187054.4625,2.456118886
"2001","BLR",0.716,0,0,34505322,8753309,NA,1200000,0.394366197183099,0.903846153846154,-7,12772736431.6547,2.095443395
"2002","BLR",0.721,0,0,63778360,16222290,NA,1208164.43858468,0.394366197183099,0.828282828282828,-7,15088618673.8634,1.793321358
"2003","BLR",0.73,0,0,96721469,32224659,NA,630000,0.422535211267606,0.915730337078652,-7,18428403814.7084,1.742737522
"2004","BLR",0.742,0,0,153953618,64945697,NA,604089.054671673,0.422535211267606,0.93125,-7,23924384606.9276,1.7629997
"2005","BLR",0.75,0,0,490442463,81279477,0,237289786.981,0.450704225352113,0.90625,-7,31231983629.0869,1.755433887
"2006","BLR",0.762,0,0,428773420,215798524,0,0,0.464788732394366,0.940366972477064,-7,38212092239.4099,1.711027736
"2007","BLR",0.773,0,0,612587580,227227351,6.2e+08,52045589.0541579,0.464788732394366,0.950549450549451,-7,46807243743.0446,1.555436498
"2008","BLR",0.783,0,0,497824135,361362946,3.3e+08,386316524.29887,0.464788732394366,0.973118279569892,-7,62807178041.5396,1.531098441
"2009","BLR",0.785,0,0,529594008,280421170,0,512749870.568999,0.464788732394366,0.963414634146341,-7,50873190164.4084,1.123455907
"2010","BLR",0.79,0,0,476097301,795610109,1.25e+09,972486626.95,0.464788732394366,0.929411764705882,-7,57231905885.8288,1.331911272
"2011","BLR",0.797,0,0,599466415,705134767,8.6e+08,1061368947.5,0.464788732394366,0.912087912087912,-7,61762342551.2098,1.728070411
"2012","BLR",0.806,0,0,663130414,919816968,4e+08,973199213.875432,0.464788732394366,0.91566265060241,-7,65685908728.2461,1.798577066
"2013","BLR",0.808,170,0,580512302,872159994,0,555204256.674098,0.464788732394366,0.903508771929825,-7,75527534437.4372,1.475164567
"2014","BLR",0.812,0,0,738277242,1110594383,3.4e+08,44356814.45502,0.450704225352113,0.904109589041096,-7,78813050534.2645,1.340519127
"2015","BLR",0.812,0,0,1010810007,748901088,6e+08,886183714.240938,NA,0.865671641791045,-7,56454777259.7683,1.171438475
"2016","BLR",0.813,0,2,435188908,1090019147,4.6e+08,1463805225.021,NA,0.848623853211009,-7,47723549319.0842,1.272534142
"2017","BLR",0.817,0,1,515383927,933361512,0,282045329.193053,NA,0.847826086956522,-7,54725418813.9605,1.618090721
"2018","BLR",0.818,0,1,571053716,1141588557,1e+08,NA,NA,0.879120879120879,-7,60031035895.842,1.990933258
"2019","BLR",0.817,0,0,914859793,1799069200,0,NA,NA,0.879310344827586,NA,64410169472.6192,1.728593283
"2020","BLR",0.807,0,0,888692999,2113223541,1.38e+09,NA,NA,0.877659574468085,NA,60258856563.1309,1.698519183
"2021","BLR",0.808,0,0,NA,NA,0,NA,NA,0.87012987012987,NA,NA,NA
"2000","BEL",0.887,NA,NA,1386144702,2300739457,NA,NA,0.76056338028169,0.697368421052632,10,236204351541.405,0.024706355
"2001","BEL",0.89,NA,NA,1720943900,2529806982,NA,NA,0.774647887323944,0.701219512195122,10,236539180857.442,0.020974551
"2002","BEL",0.892,NA,NA,2022046880,2875847237,NA,NA,0.76056338028169,0.625,10,257169518031.279,0.023766904
"2003","BEL",0.895,NA,NA,2768183891,3933696882,NA,NA,0.76056338028169,0.672222222222222,10,317369476910.691,0.02176687
"2004","BEL",0.9,NA,NA,3519779645,5859680477,NA,NA,0.76056338028169,0.686746987951807,10,368553016334.209,0.015872887
"2005","BEL",0.902,NA,NA,4005464530,7738744501,0,NA,0.76056338028169,0.702020202020202,10,385561359001.144,0.015655384
"2006","BEL",0.905,NA,NA,4304298321,9906043470,0,NA,0.76056338028169,0.688073394495413,10,407897182534.663,0.017758347
"2007","BEL",0.908,NA,NA,4973168688,12689159400,2.7e+09,NA,0.76056338028169,0.695652173913043,8,470300114625.926,0.019110516
"2008","BEL",0.908,NA,NA,5336972091,14871301308,0,NA,0.76056338028169,0.659574468085106,8,515242609999.665,0.018445637
"2009","BEL",0.91,NA,NA,5849392464,10872790409,0,NA,0.774647887323944,0.682352941176471,8,481316935538.847,0.017397981
"2010","BEL",0.912,NA,NA,7839464848,14302161796,0,NA,0.774647887323944,0.706896551724138,8,480951629493.033,0.019302669
"2011","BEL",0.914,NA,NA,10130949088,18973831310,0,NA,0.774647887323944,0.663157894736842,8,522645519183.591,0.019283615
"2012","BEL",0.915,NA,NA,9964753730,16376700347,2.6e+08,NA,0.774647887323944,0.694117647058824,8,496181260258.3,0.01864599
"2013","BEL",0.916,NA,NA,9848071432,15560178349,0,NA,0.788732394366197,0.634920634920635,8,521642714407.843,0.019336891
"2014","BEL",0.921,NA,NA,10059221659,17216405105,7.1e+08,NA,0.76056338028169,0.62987012987013,8,534678075827.361,0.020002311
"2015","BEL",0.924,NA,NA,7005805217,16208313157,2.9e+08,NA,NA,0.625,8,462149679343.822,0.01953802
"2016","BEL",0.927,NA,NA,6874055367,14731455110,0,NA,NA,0.61965811965812,8,475739588764.759,0.018812664
"2017","BEL",0.931,NA,NA,7549894909,15738121286,2.2e+08,NA,NA,0.666666666666667,8,502764720556.354,0.016658566
"2018","BEL",0.933,NA,NA,6967715296,17055064983,0,NA,NA,0.650537634408602,8,543273794572.392,0.019239121
"2019","BEL",0.936,NA,NA,6865912602,18234318679,3.5e+08,NA,NA,0.617977528089888,NA,535288715239.999,0.015095994
