Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Sub-Saharan Africa (excluding high income),SSA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.42416812,4.020614208,3.790327105,5.491474571,12.084803,9.830315598,10.01022212,11.32707801,9.52890925,17.32210636,15.34005425,6.991152003,6.615468874,7.438522871,7.993314978,9.654849039,7.225548531,8.265230181,8.358674271,10.56798272,10.66330429,7.660602963,8.531770983,8.067438299,9.032781248,9.37323493,10.31637537,8.784543247,6.64945782,6.514231921,9.940880262,8.585060451,8.482193966,8.475564493,10.38028708,12.76952323,13.30535236,13.95553001,18.5724612,10.6364743,13.07966647,16.07872454,13.78792487,11.93911999,10.2830763,6.339005796,6.521763875,8.109875635,8.650087383,7.80281848,6.761090049,
South Sudan,SSD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.72352916,36.51520656,45.81620359,57.22276188,7.427095395,18.16477893,26.15645536,11.1871596,,,,,,
Sub-Saharan Africa,SSF,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.422820444,4.019387922,3.788870613,5.489537805,12.08299909,9.828992608,10.00905756,11.32531811,9.527021392,17.31912953,15.33137974,6.988208592,6.612575319,7.434856253,7.988667537,9.648063948,7.219518977,8.257953467,8.3508655,10.5575639,10.65264868,7.653005905,8.52107281,8.055747944,9.019193687,9.360533943,10.30309396,8.772342832,6.639169107,6.504001198,9.926358007,8.571841955,8.468764712,8.464808887,10.36752994,12.75513394,13.29129614,13.94259338,18.55844908,10.62920898,13.0709945,16.06830425,13.77940114,11.93041513,10.27552428,6.333754644,6.515658233,8.102472642,8.642011355,7.795553255,6.7563406,
Small states,SST,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,5.22222176,10.86583325,11.42007184,14.77093145,35.04231331,28.27329754,26.93704548,24.99275053,24.73163486,2.488613626,32.93711755,23.73917532,14.63523032,15.74335295,18.75605217,16.6871928,9.802609423,11.27119088,11.07942522,14.36282911,15.55094796,9.601576107,9.347572404,9.231257728,8.218823622,7.948044798,9.697099295,8.632234895,5.783958929,7.890882817,12.25958323,9.968846126,9.810819516,10.23595574,11.6215334,16.73906435,17.61080292,16.63794118,19.19540655,14.25488077,16.49528901,21.38580233,21.39196084,19.56494367,16.77213812,10.21808367,7.769702397,9.282832572,11.38761206,9.69530622,8.066043801,
Sao Tome and Principe,STP,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.978517817,3.204343658,4.006309252,3.058491479,2.723903153,2.684860789,3.621464945,3.51834389,3.509189975,3.974413658,3.82177833,3.813736762,3.252358195,3.04570183,3.412875774,3.275313898,3.154244519,2.240558966,2.046794948,1.923950778,
Suriname,SUR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,17.87000233,17.86245902,18.74176477,14.62668112,28.46058282,16.56930444,17.31695407,18.17908135,16.29207763,14.24317448,14.39884132,12.24707699,11.12394294,9.620177466,11.12210097,12.10100669,10.23704718,5.711247772,6.31224964,18.03709659,25.02898114,20.12297818,23.12426272,16.6626819,13.58409998,9.591246263,10.63732017,8.869210741,4.78688492,7.760014034,12.24119049,11.45640022,7.726670722,7.250533433,9.387799208,15.69198913,13.41183904,14.46249199,15.89591008,11.37232317,22.21230832,31.66609919,29.00783106,20.87353186,13.37374795,5.219845421,15.02183177,20.13373052,8.61895921,7.599076978,8.102300306,
Slovak Republic,SVK,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242408041,0.139827551,0.082069912,0.833017307,0.536403221,0.484354268,0.478732226,0.366310497,0.332972371,0.36036328,0.409132203,0.360330745,0.259133315,0.258626922,0.301269138,0.322171183,0.299263682,0.322540487,0.387678367,0.273943417,0.340991881,0.363968151,0.328428189,0.299085495,0.289638525,0.263648628,0.262674411,0.336092877,0.285819393,0.25454424,0.222295969,
Slovenia,SVN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193328609,0.192766856,0.183135276,0.136847557,0.131360626,0.166251086,0.197812499,0.137017354,0.14425657,0.234079521,0.184672278,0.211832668,0.231631214,0.396195418,0.208933484,0.304095448,0.363524018,0.256709798,0.208838251,0.265499162,0.263437629,0.260788767,0.268428209,0.258801603,0.234105425,0.213281507,
Sweden,SWE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.806038115,0.749416006,0.627217956,0.957214944,1.119216421,0.772216776,0.795614267,0.577882307,0.628516815,0.70568095,0.637078271,0.577344752,0.660223834,0.654413548,0.523926052,0.555433374,0.483965594,0.438935472,0.701193992,0.725088055,0.454212805,0.292646839,0.286992556,0.382243339,0.364612486,0.395764028,0.304240059,0.352281818,0.339159066,0.27109636,0.313171555,0.322314682,0.319513187,0.261983237,0.23592801,0.432332475,0.434549554,0.638772243,0.634641928,0.327157381,1.393274693,1.666266968,1.04097432,0.981437566,0.891269079,0.478653159,0.714488265,1.036068725,1.033339174,0.382353932,0.406029539,
Eswatini,SWZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,17.39630382,15.05974321,8.637838078,6.691063911,8.367674505,14.64356956,15.18779122,12.56087735,14.41910403,13.16246534,10.13161372,11.0018087,12.42593582,6.829948178,10.76459842,21.46869417,7.974211641,5.515213611,8.652272282,8.825493282,5.594683013,4.794208326,4.388809787,4.227655512,4.057963783,4.118359163,4.446149933,3.862003805,4.116647787,3.238642583,2.961697224,3.457685057,4.464980557,2.851626942,2.366200318,2.042157538,2.010137165,2.649532914,3.775163353,2.671780701,2.219395672,2.340789939,3.749481045,4.072376334,3.092371242,3.280649598,4.467677539,4.077045608,3.03008589,3.358921101,3.920478123,
Sint Maarten (Dutch part),SXM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,
Seychelles,SYC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124123298,0.111514883,0.109511997,0.101569572,0.10199608,0.119075541,0.111417504,0.088629743,0.082154845,0.074436831,0.106839697,0.100866293,0.104835241,0.118386037,0.065572803,0.090851853,0.102807712,0.108712513,0.17845383,0.160955511,0.14695393,0.149746758,0.164339362,0.129367901,0.126515448,0.102871431,0.103446465,0.120164123,0.127704605,0.103732297,0.155541131,
Syrian Arab Republic,SYR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.879087493,2.663286758,3.049577903,3.951354697,11.70339392,13.20677116,12.66138534,11.71639498,9.606897514,17.21689708,14.91015041,10.39786334,7.62179453,7.64991849,7.436542683,6.805190016,3.111882025,3.975901651,7.475829364,11.96410638,14.17059221,9.42826359,8.091151528,7.909697664,5.950563222,5.879208037,6.153077721,5.012004755,2.947128575,4.155082386,6.181326163,4.406660816,4.179118703,4.539794028,4.864835361,5.878463832,5.769027928,4.976025379,5.620185761,3.237422993,3.940085776,20.3045241,13.87181766,12.43214814,5.471103894,4.223030212,3.652716285,2.559653924,3.305258733,3.138821424,,
Turks and Caicos Islands,TCA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001950176,0.00177744,0.001763698,0.001607743,0.001344816,0.001651895,0.001660992,0.001650921,0.001924121,0.0047019,0.003871362,0.003878644,0.004687362,0.005970285,0.004151309,0.005202018,0.004487994,0.00275839,0.002344107,0.004120035,
Chad,TCD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.977961148,3.413276879,3.470210527,5.083712418,5.816637432,5.681865614,5.35463116,8.097449407,7.219809426,8.476658194,10.07839196,10.3706785,14.62711232,10.03418943,8.312922078,5.730366297,8.601065388,7.904166218,6.586180317,7.075784892,7.517348187,6.911052027,7.230661869,8.506966559,12.19880963,14.21634866,12.72771738,12.45518145,11.6316656,9.504021489,10.57349771,8.365047766,8.651860882,15.74586275,37.39993591,38.63676285,37.57856865,34.18232291,36.24252778,20.31803174,24.84248024,29.51279326,26.61802842,22.71467801,21.71979875,13.20025059,13.26104073,21.38064763,24.56557383,21.86751408,15.7568752,
East Asia & Pacific (IDA & IBRD countries),TEA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.808519061,1.871781707,2.560797718,4.392360833,7.648837676,8.803185628,10.29522619,10.8742317,11.12831126,18.43607882,18.97575134,15.95361667,13.06937853,11.7034023,9.861209324,9.270855205,6.071566814,7.124656399,6.742250358,7.781007634,8.696649728,6.085417079,5.622774602,4.735541954,3.901891722,3.904031599,3.712668217,3.128608777,2.504450589,2.580734962,3.740555329,3.277931542,2.690652737,2.918218124,5.136496081,5.689673252,6.09600069,6.773330612,9.540366427,4.361185832,6.304622601,7.632771001,4.526291026,3.468302465,2.806769621,1.571176827,1.364048133,1.688081017,1.937402388,1.505838553,1.343777083,
Europe & Central Asia (IDA & IBRD countries),TEC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.675925475,0.630854028,0.544678323,0.748537024,1.135166447,0.882963464,0.913300437,0.796805779,0.797767675,0.820992511,1.400733685,1.483741634,1.434379562,1.15004923,1.401559482,1.409675686,0.821955366,2.25900665,4.833126117,6.943981286,8.704375062,5.035472296,5.800221335,4.80333578,4.201394403,4.082444659,4.823926173,3.994934308,1.722580483,3.576535103,8.215156497,8.881079361,7.716278757,7.66075344,8.059333417,8.786866853,10.20087133,9.279253019,11.15028276,8.175014249,9.671049207,11.84693869,10.45368817,9.030919521,8.11223087,5.275190743,4.574865455,6.229576971,8.792128273,7.193659383,5.407028748,
Togo,TGO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,6.388005809,4.975570716,4.876463892,6.780436532,21.36535391,15.48888745,11.06598308,23.10635976,9.99923875,9.291103113,9.920109646,11.01593336,14.87228041,11.08883747,9.564393139,7.871004793,7.153218806,5.596831361,5.595214615,5.856739805,6.111693295,6.296871246,6.232389659,7.361441257,11.10599912,12.62685673,11.25173023,10.67538865,10.38014581,6.801665613,7.144015832,6.648619423,6.848156723,9.301572532,6.310259847,6.815877683,8.393287964,10.54848439,15.15456273,14.67529636,11.30762831,17.92464467,20.98329272,15.49684255,13.3950716,12.72800872,9.00310957,7.777334502,4.687115488,4.32087816,4.312560729,
Thailand,THA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.118132782,1.032835923,1.491304482,2.301691684,2.276438178,1.772789119,1.68977754,2.234020818,1.810816884,2.451052905,2.27088851,1.298012944,1.358372091,1.285433763,1.176268748,1.568008041,1.238089023,1.206349986,1.382590396,1.267903311,1.092825284,0.69242698,0.677481299,0.54621484,0.559309758,0.632714108,0.690366073,0.818296758,0.797800989,0.771259875,1.546131275,1.509257417,1.417781618,1.938087859,2.076495497,2.588331224,2.827766033,2.826475546,3.716901119,2.614610898,2.684852545,3.243881394,3.114136321,2.733888636,2.842304235,2.08928449,1.594911924,1.75524032,2.143705783,1.6676504,1.300975023,
Tajikistan,TJK,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78284048,0.64695776,0.505790084,0.325430173,0.302578032,0.568231895,0.672724417,0.687530698,0.26283778,0.582738159,1.01236204,0.837726675,0.919826403,0.762140605,0.721185648,0.646448552,0.866962081,0.845580001,0.918313625,0.714769399,1.756350412,2.172996338,1.794964035,1.372512876,2.198739772,2.272023145,3.84100525,4.56694522,5.32801444,5.133863811,5.729406859,
Turkmenistan,TKM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.53292701,49.13494833,58.17562998,77.75495023,,60.59239879,34.17474307,24.00421583,23.85168115,35.2499973,22.87377006,6.626393437,19.20226898,70.12295372,87.57734954,60.91120911,55.49160211,50.1313133,54.53627133,68.05079512,63.93716232,63.15884354,29.71230454,30.43236481,43.81170751,38.68794722,33.13811583,24.98003424,18.00741785,11.78031396,16.55599117,24.03130546,17.48026814,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.419584093,2.187954437,2.123941707,2.712077627,5.876423249,4.869064989,4.891283917,4.263918966,4.154590617,8.309033704,8.927804654,6.832776179,5.599745035,7.46887254,7.328037607,6.846756188,3.558924693,4.992802344,4.391857558,5.644185118,6.072680879,3.630920359,3.450334178,2.812368263,2.434054122,2.738169605,3.110517315,2.62691009,1.614587197,2.627908835,3.959442984,3.14118937,3.73722082,4.363929251,5.462918786,6.750713727,7.570826989,6.994796219,7.460552175,4.149146788,5.34141173,6.694405983,6.012449601,5.531332104,4.67744543,2.381538458,2.260233853,2.831724256,3.562383966,3.122306698,2.895221018,
Timor-Leste,TLS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403626442,0.349604289,0.385732106,0.52010836,,,,,,,,,,,,81.91293763,42.15138078,44.75309501,72.21524553,44.69725992,7.18647424,
Middle East & North Africa (IDA & IBRD countries),TMN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,9.256591849,10.22079593,10.82222833,13.40911416,37.85624001,31.0070745,29.72753077,27.48966762,25.57117115,29.49346175,28.80435908,18.27140451,15.30760988,14.78328233,13.8650197,13.12128307,6.043662152,10.4877268,10.306427,15.81696381,15.803575,11.83821619,11.09899638,14.49217369,13.42959173,12.73181334,13.9921941,12.83567236,8.775528327,12.10567515,19.6952694,15.92105348,15.57441524,16.35994456,20.07165074,25.66814456,27.05099714,23.72890918,27.26533177,16.66781081,19.19698607,25.95393895,24.8152851,23.96761625,21.93451389,13.07294441,11.10872688,15.85060825,22.76057705,18.47477934,12.53632817,
Tonga,TON,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,0.040334034,0.047003673,0.058303661,0.038645721,0.050980386,0.048058881,0.024815563,0.403824411,0.159189842,0.109551127,0.200602049,0.202477559,0.18237838,0.136672267,0.150967599,0.079082109,0.070941056,0.073874843,0.078301781,0.058389943,0.066306272,0.063568937,0.04874773,0.05479136,0.029418364,0.028000713,0.033483632,0.035662475,0.041673231,0.031403762,0.023511199,0.03656127,0.048160734,0.055629223,0.054939998,0.048507618,0.047492006,0.039773069,0.039857025,0.051966984,0.042138997,0.045386759,0.054095379,0.039006486,0.035844179,0.039111857,
South Asia (IDA & IBRD),TSA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.585277137,0.701732258,0.720476026,0.902400918,1.208899428,2.419341198,2.464612688,3.577734243,3.035712422,2.792795887,2.558149488,3.201821804,3.416967058,2.954317163,2.789976766,2.931494598,2.105598891,1.907976769,1.7736558,2.457434422,2.932105794,2.479854699,2.285287932,1.982775556,1.704376105,2.085356311,2.0544304,1.850531879,1.495017398,1.553857501,1.999210104,2.005797154,1.940944584,1.890600956,2.617080804,3.108636608,3.492728218,3.902646454,5.894924509,2.972974631,3.872878,4.643073481,3.562560003,3.160736729,2.503663444,1.594022684,1.482697291,1.68067416,1.912864055,1.696516483,1.552156125,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.422820444,4.019387922,3.788870613,5.489537805,12.08299909,9.828992608,10.00905756,11.32531811,9.527021392,17.31912953,15.33137974,6.988208592,6.612575319,7.434856253,7.988667537,9.648063948,7.219518977,8.257953467,8.3508655,10.5575639,10.65264868,7.653005905,8.52107281,8.055747944,9.019193687,9.360533943,10.30309396,8.772342832,6.639169107,6.504001198,9.926358007,8.571841955,8.468764712,8.464808887,10.36752994,12.75513394,13.29129614,13.94259338,18.55844908,10.62920898,13.0709945,16.06830425,13.77940114,11.93041513,10.27552428,6.333754644,6.515658233,8.102472642,8.642011355,7.795553255,6.7563406,
Trinidad and Tobago,TTO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.017019859,4.823681389,4.883942143,7.706472252,27.90147886,25.96993363,26.99639917,20.00115227,19.20225551,35.13177088,32.30857846,27.3987226,11.1243139,13.93730799,14.26356616,14.90886692,10.29660195,14.64294236,11.96680747,17.96509001,20.61050446,11.77421763,11.10833368,12.6655896,10.82939656,10.97057192,13.24908591,11.48779506,6.177644481,9.424912266,14.24955677,10.10384293,11.32934265,12.22046005,12.67212258,17.12783543,18.60969515,14.88508325,14.26015882,14.11183568,13.56029709,15.17433334,16.05678023,15.30584009,11.87217809,6.63975124,4.571156246,6.931430598,10.40056034,8.335640739,5.774087789,
Tunisia,TUN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.821881088,3.015979372,2.601744125,3.123848947,12.96885059,11.77609054,7.840432111,10.30978337,7.91539192,16.77523525,15.58014599,15.50613184,13.03636442,12.90204194,12.63167917,11.23238882,5.367908678,6.447958972,5.215542095,7.219672687,6.913500208,4.480682197,4.090011739,3.69453396,2.972725583,2.787941967,3.128955454,2.678703796,1.694880939,2.263374862,3.76875395,2.851807257,2.899413544,2.81781784,3.426060843,4.568171741,5.379884027,5.740169956,9.604229065,6.7596325,5.756741582,6.268451257,6.630234958,5.764474451,4.465336855,2.361971783,1.939504755,2.393784374,2.615142718,2.075641976,1.384909238,
Turkiye,TUR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.675925475,0.630854028,0.544678323,0.748537024,1.135166447,0.882963464,0.913300437,0.796805779,0.797767675,0.820992511,1.274677853,1.349490505,1.252794318,1.054795842,0.973532834,0.914913824,0.62949065,0.557747616,0.678956918,0.675625524,0.579563371,0.410738888,0.455539217,0.345791934,0.385625715,0.354982063,0.361164476,0.282237914,0.139719636,0.179276172,0.234175282,0.281787838,0.204642377,0.18302495,0.25391709,0.242651841,0.339636688,0.39194079,0.610086554,0.381574823,1.043664234,1.159255571,0.751926736,0.621770792,0.512636883,0.256870595,0.380585454,0.37811788,0.523041075,0.382604885,0.404200719,
Tuvalu,TUV,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tanzania,TZA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.412721414,8.8737437,11.49973782,10.01638658,11.41063007,10.72643035,11.61313479,14.04664342,11.29897218,8.873287862,5.729599934,3.768123235,3.755247293,4.043982084,4.857307184,6.862648191,5.352431724,5.011321083,5.519588677,6.230233768,5.103858189,5.57152481,5.63101561,7.439686511,6.93385894,5.812579912,5.118731132,5.336217048,5.622025569,5.169089685,3.544414007,3.540442943,3.861776685,
Uganda,UGA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,8.804789536,6.666928283,7.161715487,10.627186,9.724436594,10.90643383,9.803669021,14.37104187,18.52125707,20.90134992,44.65685148,36.73080353,31.21397348,20.08562161,11.46241315,8.932812063,12.73789723,7.788712246,8.157097092,10.32938055,15.8107071,20.60209374,25.23549925,19.49930421,19.00344038,19.50946075,18.58246812,16.85004386,16.79184843,12.4637725,12.04941439,12.46439317,14.24812016,20.88523024,15.19256298,13.81067726,13.25196696,16.16407964,16.4379946,9.462458738,8.102294032,9.15564138,10.64470385,10.5037959,10.32693545,10.79475761,12.73365131,12.13710509,7.924599844,7.386330057,7.274036714,
Ukraine,UKR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.302316506,0.906272789,0.976702493,3.351585937,,4.597055592,2.621513549,2.027104957,2.421310975,2.440582917,1.837755786,1.872714613,1.732815817,3.660953221,4.559498461,3.572200232,3.254033195,3.509935837,4.578543732,4.839750696,5.643763499,8.055184049,5.190123466,7.33483494,8.200236084,4.952000843,4.214085572,3.80797964,2.722374265,2.402119135,2.861779885,2.602457019,1.83087886,1.45554838,
Upper middle income,UMC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.678733445,1.702421119,1.859094971,2.582918681,5.103712741,5.651170365,6.179938934,6.275039734,6.186810446,7.982643763,11.71695061,8.603236815,8.029467789,8.352557007,7.48076085,7.704573179,4.642019078,5.726397051,5.78180901,7.318112438,7.82643684,4.754658578,4.768099043,3.885729453,3.315534999,3.380563531,3.682416548,3.119130031,2.010085831,3.020111685,5.010717735,4.616675228,4.483067749,4.719380639,6.302958684,7.338082228,8.167731739,8.073641014,10.34747414,5.640130188,7.26919814,8.704513416,6.873876838,5.688327877,4.724080967,2.66121177,2.327535911,3.014150433,3.813535606,3.222801063,2.537354906,
Uruguay,URY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.322386079,0.222743643,0.336209014,0.322927267,0.347445032,0.587504922,0.490450895,0.689798672,0.617880874,0.562525802,0.370143323,0.338559734,0.752116989,0.561298211,0.410109139,0.312036164,0.383931061,0.401934081,0.358229003,0.391092683,0.606444697,0.547745702,0.524820144,0.442303519,0.375584936,0.448525663,0.381449646,0.401275809,0.327248534,0.301658893,0.193328084,0.216877825,0.454589977,0.632377734,0.800895044,0.802023659,1.120200879,1.28420001,1.564224023,1.341725123,2.004365053,1.347643818,1.146405382,1.236370981,1.415509044,1.839183282,1.731946416,1.825969463,1.968530627,1.707971632,2.266876012,
United States,USA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.767316081,0.753681569,0.754153438,0.985757896,3.242981084,3.138339655,3.011973947,3.078154761,2.715958992,4.941117454,5.586768972,4.11155517,2.430577962,2.710623267,2.466797137,2.150897166,0.971685396,1.300304139,1.039868083,1.154974017,1.315431265,0.973330209,0.988909498,0.930622125,0.772905357,0.8209533,1.005055327,0.793283021,0.51406607,0.619317348,1.003840614,0.90293323,0.61263283,0.806046611,1.214284187,1.264973912,1.117406194,1.041560279,1.935137194,0.776278981,0.995032118,1.326783316,0.862395253,0.806681849,0.676357106,0.235255941,0.303223751,0.441880067,0.671278036,0.574773029,0.416556897,
Uzbekistan,UZB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.938267582,6.593382437,7.526854321,8.228788535,8.321678842,7.970434376,9.900859378,8.809079596,3.302029888,4.51502971,17.63076107,28.38849671,26.15947977,28.00455238,24.61259899,22.69671991,33.83187413,29.30517058,34.542449,24.33365258,17.05349996,21.45811402,19.00902383,16.47232602,11.46176419,7.718166634,7.146534116,13.39952743,20.52722773,13.16453223,11.56514901,
St. Vincent and the Grenadines,VCT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.148289021,0.114288746,0.08843778,0.143905499,0.145813119,0.206139295,0.170702546,0.195745691,0.155600703,0.14597953,0.144859322,0.105898389,0.205833993,0.062912074,0.033925522,0.019452513,0.017270735,0.015705457,0.013425119,0.012334044,0.038188514,0.042564165,0.036226504,0.02710482,0.031008903,0.036825568,0.025598694,0.034391207,0.02730788,0.022043064,0.021308463,0.019390911,0.016030644,0.016216942,0.015375116,0.013831527,0.018085328,0.016459588,0.017016192,0.015764177,0.03528671,0.030051245,0.028325877,0.032995011,0.044910537,0.032552437,0.042885825,0.035291245,0.022695809,0.020080327,0.027390702,
"Venezuela, RB",VEN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,7.742596824,9.283810918,8.928490516,12.38430959,35.95225935,26.2969301,24.4700884,17.87730653,17.10209123,38.08064733,35.95495828,26.08688282,14.62542212,18.18529908,19.83870502,17.51464359,8.929121729,17.52507667,11.0070694,22.61340367,31.25464566,18.38856574,17.37689618,17.43639761,17.40118467,15.37624689,23.65762931,17.73196021,9.183958134,13.15133633,20.35866656,14.58133702,19.2840809,24.30359515,27.9053863,32.175945,30.8591648,24.99664862,24.49206228,11.04080616,12.43089775,22.89415586,17.92944527,17.23527016,11.8565695,,,,,,,
British Virgin Islands,VGB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.54E-05,3.912484369,1.829036477,1.953107654,3.25854134,8.732750415,1.484861329,3.057915465,3.677425678,1.702421007,1.149105536,0.716027975,0.372940093,0.366351209,0.380730648,0.311185799,0.21918254,,
Vietnam,VNM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,2.168610717,1.463758431,1.156322639,1.75213756,9.12529142,11.95603082,7.789655034,9.97438828,7.468421133,6.99364384,7.46927586,7.058900656,5.805111378,4.698021434,5.374988735,9.149682476,7.839021937,7.486904593,7.946351041,11.70094285,12.12672696,12.31973535,11.68359622,14.18747622,7.556449018,9.588196498,11.15806425,9.395804864,7.737094867,7.075517173,4.230579334,3.365044689,4.052472479,4.411728739,3.393360536,2.618722906,
Vanuatu,VUT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,0.38946101,0.438448404,0.427636877,0.437453596,0.570612087,0.319525642,0.521780226,0.702266388,1.119587621,0.93008216,1.043001843,0.905461979,0.80888367,0.847710648,0.960482973,0.870192111,0.938812813,0.908437358,0.690819287,0.647688718,0.830092672,0.802617573,0.755674112,0.798636115,0.912412529,0.675079282,0.554829645,0.655534398,0.783751104,0.975476261,0.871792337,0.832394624,0.842159173,0.798609981,0.747177996,0.986319656,0.815485061,0.816335118,0.902437328,0.602038142,0.54214758,0.618997404,
